metrics.organic_impressions,INT64
metrics.organic_impressions_per_query,DOUBLE
metrics.organic_queries,INT64
metrics.percent_new_visitors,DOUBLE
metrics.phone_calls,INT64
metrics.phone_impressions,INT64
metrics.phone_through_rate,DOUBLE
metrics.publisher_organic_clicks,INT64
metrics.publisher_purchased_clicks,INT64
metrics.publisher_unknown_clicks,INT64
metrics.relative_ctr,DOUBLE
metrics.search_absolute_top_impression_share,DOUBLE
metrics.search_budget_lost_absolute_top_impression_share,DOUBLE
metrics.search_budget_lost_impression_share,DOUBLE
metrics.search_budget_lost_top_impression_share,DOUBLE
metrics.search_click_share,DOUBLE
metrics.search_exact_match_impression_share,DOUBLE
metrics.search_impression_share,DOUBLE
metrics.search_rank_lost_absolute_top_impression_share,DOUBLE
metrics.search_rank_lost_impression_share,DOUBLE
metrics.search_rank_lost_top_impression_share,DOUBLE
metrics.search_top_impression_share,DOUBLE
metrics.sk_ad_network_conversions,INT64
metrics.speed_score,INT64
metrics.top_impression_percentage,DOUBLE
metrics.valid_accelerated_mobile_pages_clicks_percentage,DOUBLE
metrics.value_per_all_conversions,DOUBLE
metrics.value_per_all_conversions_by_conversion_date,DOUBLE
metrics.value_per_conversion,DOUBLE
metrics.value_per_conversions_by_conversion_date,DOUBLE
metrics.value_per_current_model_attributed_conversion,DOUBLE
metrics.video_quartile_p100_rate,DOUBLE
metrics.video_quartile_p25_rate,DOUBLE
metrics.video_quartile_p50_rate,DOUBLE
metrics.video_quartile_p75_rate,DOUBLE
metrics.video_view_rate,DOUBLE
metrics.video_views,INT64
metrics.view_through_conversions,INT64
metrics.view_through_conversions_from_location_asset_click_to_call,DOUBLE
metrics.view_through_conversions_from_location_asset_directions,DOUBLE
metrics.view_through_conversions_from_location_asset_menu,DOUBLE
metrics.view_through_conversions_from_location_asset_order,DOUBLE
metrics.view_through_conversions_from_location_asset_other_engagement,DOUBLE
metrics.view_through_conversions_from_location_asset_store_visits,DOUBLE
metrics.view_through_conversions_from_location_asset_website,DOUBLE
mobile_app_category_constant.id,INT32
mobile_app_category_constant.name,STRING
mobile_app_category_constant.resource_name,RESOURCE_NAME
mobile_device_constant.id,INT64
mobile_device_constant.manufacturer_name,STRING
mobile_device_constant.name,STRING
mobile_device_constant.operating_system_name,STRING
mobile_device_constant.resource_name,RESOURCE_NAME
mobile_device_constant.type,ENUM
offline_user_data_job.customer_match_user_list_metadata.user_list,RESOURCE_NAME
offline_user_data_job.external_id,INT64
offline_user_data_job.failure_reason,ENUM
offline_user_data_job.id,INT64
offline_user_data_job.operation_metadata.match_rate_range,ENUM
offline_user_data_job.resource_name,RESOURCE_NAME
offline_user_data_job.status,ENUM
offline_user_data_job.store_sales_metadata.loyalty_fraction,DOUBLE
offline_user_data_job.store_sales_metadata.third_party_metadata.advertiser_upload_date_time,DATE
offline_user_data_job.store_sales_metadata.third_party_metadata.bridge_map_version_id,STRING
offline_user_data_job.store_sales_metadata.third_party_metadata.partner_id,INT64
offline_user_data_job.store_sales_metadata.third_party_metadata.partner_match_fraction,DOUBLE
offline_user_data_job.store_sales_metadata.third_party_metadata.partner_upload_fraction,DOUBLE
offline_user_data_job.store_sales_metadata.third_party_metadata.valid_transaction_fraction,DOUBLE
offline_user_data_job.store_sales_metadata.transaction_upload_fraction,DOUBLE
offline_user_data_job.type,ENUM
operating_system_version_constant.id,INT64
operating_system_version_constant.name,STRING
operating_system_version_constant.operator_type,ENUM
operating_system_version_constant.os_major_version,INT32
operating_system_version_constant.os_minor_version,INT32
operating_system_version_constant.resource_name,RESOURCE_NAME
paid_organic_search_term_view.resource_name,RESOURCE_NAME
paid_organic_search_term_view.search_term,STRING
parental_status_view.resource_name,RESOURCE_NAME
per_store_view.place_id,STRING
per_store_view.resource_name,RESOURCE_NAME
product_bidding_category_constant.country_code,STRING
product_bidding_category_constant.id,INT64
product_bidding_category_constant.language_code,STRING
product_bidding_category_constant.level,ENUM
product_bidding_category_constant.localized_name,STRING
product_bidding_category_constant.product_bidding_category_constant_parent,RESOURCE_NAME
product_bidding_category_constant.resource_name,RESOURCE_NAME
product_bidding_category_constant.status,ENUM
product_group_view.resource_name,RESOURCE_NAME
product_link.data_partner.data_partner_id,INT64
product_link.google_ads.customer,RESOURCE_NAME
product_link.product_link_id,INT64
product_link.resource_name,RESOURCE_NAME
product_link.type,ENUM
qualifying_question.locale,STRING
qualifying_question.qualifying_question_id,INT64
qualifying_question.resource_name,RESOURCE_NAME
qualifying_question.text,STRING
recommendation.ad_group,RESOURCE_NAME
recommendation.call_asset_recommendation,MESSAGE
recommendation.callout_asset_recommendation,MESSAGE
recommendation.campaign,RESOURCE_NAME
recommendation.campaign_budget,RESOURCE_NAME
recommendation.campaign_budget_recommendation,MESSAGE
recommendation.campaigns,RESOURCE_NAME
recommendation.dismissed,BOOLEAN
recommendation.display_expansion_opt_in_recommendation,MESSAGE
recommendation.enhanced_cpc_opt_in_recommendation,MESSAGE
recommendation.forecasting_campaign_budget_recommendation,MESSAGE
recommendation.forecasting_set_target_roas_recommendation,MESSAGE
recommendation.impact,MESSAGE
recommendation.keyword_match_type_recommendation,MESSAGE
recommendation.keyword_recommendation,MESSAGE
recommendation.marginal_roi_campaign_budget_recommendation,MESSAGE
recommendation.maximize_clicks_opt_in_recommendation,MESSAGE
recommendation.maximize_conversions_opt_in_recommendation,MESSAGE
recommendation.move_unused_budget_recommendation,MESSAGE
recommendation.optimize_ad_rotation_recommendation,MESSAGE
recommendation.raise_target_cpa_bid_too_low_recommendation,MESSAGE
recommendation.resource_name,RESOURCE_NAME
recommendation.responsive_search_ad_asset_recommendation,MESSAGE
recommendation.responsive_search_ad_improve_ad_strength_recommendation,MESSAGE
recommendation.responsive_search_ad_recommendation,MESSAGE
recommendation.search_partners_opt_in_recommendation,MESSAGE
recommendation.sitelink_asset_recommendation,MESSAGE
recommendation.target_cpa_opt_in_recommendation,MESSAGE
recommendation.target_roas_opt_in_recommendation,MESSAGE
recommendation.text_ad_recommendation,MESSAGE
recommendation.type,ENUM
recommendation.upgrade_local_campaign_to_performance_max_recommendation,MESSAGE
recommendation.upgrade_smart_shopping_campaign_to_performance_max_recommendation,MESSAGE
recommendation.use_broad_match_keyword_recommendation,MESSAGE
remarketing_action.id,INT64
remarketing_action.name,STRING
remarketing_action.resource_name,RESOURCE_NAME
remarketing_action.tag_snippets,MESSAGE
search_term_view.ad_group,RESOURCE_NAME
search_term_view.resource_name,RESOURCE_NAME
search_term_view.search_term,STRING
search_term_view.status,ENUM
segments.activity_account_id,INT64
segments.activity_rating,INT64
segments.ad_destination_type,ENUM
segments.ad_network_type,ENUM
segments.asset_interaction_target.asset,RESOURCE_NAME
segments.asset_interaction_target.interaction_on_this_asset,BOOLEAN
segments.auction_insight_domain,STRING
segments.budget_campaign_association_status.campaign,RESOURCE_NAME
segments.budget_campaign_association_status.status,ENUM
segments.click_type,ENUM
segments.conversion_action,RESOURCE_NAME
segments.conversion_action_category,ENUM
segments.conversion_action_name,STRING
segments.conversion_adjustment,BOOLEAN
segments.conversion_attribution_event_type,ENUM
segments.conversion_lag_bucket,ENUM
segments.conversion_or_adjustment_lag_bucket,ENUM
segments.conversion_value_rule_primary_dimension,ENUM
segments.date,DATE
segments.day_of_week,ENUM
segments.device,ENUM
segments.external_activity_id,STRING
segments.external_conversion_source,ENUM
segments.geo_target_airport,RESOURCE_NAME
segments.geo_target_canton,RESOURCE_NAME
segments.geo_target_city,RESOURCE_NAME
segments.geo_target_country,RESOURCE_NAME
segments.geo_target_county,RESOURCE_NAME
segments.geo_target_district,RESOURCE_NAME
segments.geo_target_metro,RESOURCE_NAME
segments.geo_target_most_specific_location,RESOURCE_NAME
segments.geo_target_postal_code,RESOURCE_NAME
segments.geo_target_province,RESOURCE_NAME
segments.geo_target_region,RESOURCE_NAME
segments.geo_target_state,RESOURCE_NAME
segments.hotel_booking_window_days,INT64
segments.hotel_center_id,INT64
segments.hotel_check_in_date,DATE
segments.hotel_check_in_day_of_week,ENUM
segments.hotel_city,RESOURCE_NAME
segments.hotel_class,INT32
segments.hotel_country,RESOURCE_NAME
segments.hotel_date_selection_type,ENUM
segments.hotel_length_of_stay,INT32
segments.hotel_price_bucket,ENUM
segments.hotel_rate_rule_id,STRING
segments.hotel_rate_type,ENUM
segments.hotel_state,RESOURCE_NAME
segments.hour,INT32
segments.interaction_on_this_extension,BOOLEAN
segments.keyword.ad_group_criterion,RESOURCE_NAME
segments.keyword.info.match_type,ENUM
segments.keyword.info.text,STRING
segments.month,DATE
segments.month_of_year,ENUM
segments.partner_hotel_id,STRING
segments.placeholder_type,ENUM
segments.product_aggregator_id,INT64
segments.product_bidding_category_level1,RESOURCE_NAME
segments.product_bidding_category_level2,RESOURCE_NAME
segments.product_bidding_category_level3,RESOURCE_NAME
segments.product_bidding_category_level4,RESOURCE_NAME
segments.product_bidding_category_level5,RESOURCE_NAME
segments.product_brand,STRING
segments.product_channel,ENUM
segments.product_channel_exclusivity,ENUM
segments.product_condition,ENUM
segments.product_country,RESOURCE_NAME
segments.product_custom_attribute0,STRING
segments.product_custom_attribute1,STRING
segments.product_custom_attribute2,STRING
segments.product_custom_attribute3,STRING
segments.product_custom_attribute4,STRING
segments.product_feed_label,STRING
segments.product_item_id,STRING
segments.product_language,RESOURCE_NAME
segments.product_merchant_id,INT64
segments.product_store_id,STRING
segments.product_title,STRING
segments.product_type_l1,STRING
segments.product_type_l2,STRING
segments.product_type_l3,STRING
segments.product_type_l4,STRING
segments.product_type_l5,STRING
segments.quarter,DATE
segments.recommendation_type,ENUM
segments.search_engine_results_page_type,ENUM
segments.search_term_match_type,ENUM
segments.sk_ad_network_ad_event_type,ENUM
segments.sk_ad_network_attribution_credit,ENUM
segments.sk_ad_network_conversion_value,INT64
segments.sk_ad_network_source_app.sk_ad_network_source_app_id,STRING
segments.sk_ad_network_user_type,ENUM
segments.slot,ENUM
segments.webpage,RESOURCE_NAME
segments.week,DATE
segments.year,INT32
shared_criterion.criterion_id,INT64
shared_criterion.keyword.match_type,ENUM
shared_criterion.keyword.text,STRING
shared_criterion.mobile_app_category.mobile_app_category_constant,RESOURCE_NAME
shared_criterion.mobile_application.app_id,STRING
shared_criterion.mobile_application.name,STRING
shared_criterion.placement.url,STRING
shared_criterion.resource_name,RESOURCE_NAME
shared_criterion.shared_set,RESOURCE_NAME
shared_criterion.type,ENUM
shared_criterion.youtube_channel.channel_id,STRING
shared_criterion.youtube_video.video_id,STRING
shared_set.id,INT64
shared_set.member_count,INT64
shared_set.name,STRING
shared_set.reference_count,INT64
shared_set.resource_name,RESOURCE_NAME
shared_set.status,ENUM
shared_set.type,ENUM
shopping_performance_view.resource_name,RESOURCE_NAME
smart_campaign_search_term_view.campaign,RESOURCE_NAME
smart_campaign_search_term_view.resource_name,RESOURCE_NAME
smart_campaign_search_term_view.search_term,STRING
smart_campaign_setting.ad_optimized_business_profile_setting.include_lead_form,BOOLEAN
smart_campaign_setting.advertising_language_code,STRING
smart_campaign_setting.business_name,STRING
smart_campaign_setting.business_profile_location,STRING
smart_campaign_setting.campaign,RESOURCE_NAME
smart_campaign_setting.final_url,STRING
smart_campaign_setting.phone_number.country_code,STRING
smart_campaign_setting.phone_number.phone_number,STRING
smart_campaign_setting.resource_name,RESOURCE_NAME
third_party_app_analytics_link.resource_name,RESOURCE_NAME
third_party_app_analytics_link.shareable_link_id,STRING
topic_constant.id,INT64
topic_constant.path,STRING
topic_constant.resource_name,RESOURCE_NAME
topic_constant.topic_constant_parent,RESOURCE_NAME
topic_view.resource_name,RESOURCE_NAME
travel_activity_group_view.resource_name,RESOURCE_NAME
travel_activity_performance_view.resource_name,RESOURCE_NAME
user_interest.availabilities,MESSAGE
user_interest.launched_to_all,BOOLEAN
user_interest.name,STRING
user_interest.resource_name,RESOURCE_NAME
user_interest.taxonomy_type,ENUM
user_interest.user_interest_id,INT64
user_interest.user_interest_parent,RESOURCE_NAME
user_list.access_reason,ENUM
user_list.account_user_list_status,ENUM
user_list.basic_user_list.actions,MESSAGE
user_list.closing_reason,ENUM
user_list.crm_based_user_list.app_id,STRING
user_list.crm_based_user_list.data_source_type,ENUM
user_list.crm_based_user_list.upload_key_type,ENUM
user_list.description,STRING
user_list.eligible_for_display,BOOLEAN
user_list.eligible_for_search,BOOLEAN
user_list.id,INT64
user_list.integration_code,STRING
user_list.logical_user_list.rules,MESSAGE
user_list.match_rate_percentage,INT32
user_list.membership_life_span,INT64
user_list.membership_status,ENUM
user_list.name,STRING
user_list.read_only,BOOLEAN
user_list.resource_name,RESOURCE_NAME
user_list.rule_based_user_list.flexible_rule_user_list.exclusive_operands,MESSAGE
user_list.rule_based_user_list.flexible_rule_user_list.inclusive_operands,MESSAGE
user_list.rule_based_user_list.flexible_rule_user_list.inclusive_rule_operator,ENUM
user_list.rule_based_user_list.prepopulation_status,ENUM
user_list.similar_user_list.seed_user_list,RESOURCE_NAME
user_list.size_for_display,INT64
user_list.size_for_search,INT64
user_list.size_range_for_display,ENUM
user_list.size_range_for_search,ENUM
user_list.type,ENUM
user_location_view.country_criterion_id,INT64
user_location_view.resource_name,RESOURCE_NAME
user_location_view.targeting_location,BOOLEAN
video.channel_id,STRING
video.duration_millis,INT64
video.id,STRING
video.resource_name,RESOURCE_NAME
video.title,STRING
webpage_view.resource_name,RESOURCE_NAME
